id|name|gene_id
42589|AGPAT7|19717
42590|FLJ10257|19717
42591|LPAAT-eta|19717
42592|LPEAT2|19717
42593|LPLAT10|19717
42594|FLJ41567|19718
42595|LINC00925|19719
42596|MAPK6PS2|19720
42597|LYGH|19722
42598|LYGA2|19722
42599|C8orf46|19723
42600|MGC33510|19723
42601|OST709|19725
42602|C17orf61|19727
42603|MGC40107|19727
42604|OR2T6P|19728
42605|OR2T9|19728
42606|OST703|19728
42607|MGC42530|19729
42608|SPRL5A|19730
42609|LEP18|19730
42610|RPL9P9|19731
42611|KAP15.1|19732
42612|C9orf113|19733
42613|C9orf18|19733
42614|FLJ46909|19733
42615|REXO1L1|19734
42616|GOR|19734
42617|OR1L5|19735
42618|OR9-E|19735
42619|FAM26C|19736
42620|FLJ39599|19738
42621|MLPH1|19738
42622|MLPH2|19738
42623|MPV17L1|19738
42624|MGC30208|19740
42625|C19orf26|19741
42626|MGC40084|19741
42627|DOS|19741
42628|BARP|19741
42629|HK-1|19742
42630|Pptc|19742
42631|PPT-C|19742
42632|C10orf5|19743
42633|CCDC108|19744
42634|DKFZp434O0527|19744
42635|MGC35338|19744
42636|DKFZp686C23231|19745
42637|C4orf22|19746
42638|FLJ38723|19749
42639|PLA2G4F/Z|19751
42640|C19orf34|19752
42641|MGC39696|19752
42642|bA427L11.2|19754
42643|TRX6|19754
42644|SPTRX-3|19754
42645|TRPML2|19755
42646|FLJ36691|19755
42647|TRP-ML2|19755
42648|X-kinase|19756
42649|FLJ36812|19757
42650|LOC255275|19758
42651|eIF2gA|19759
42652|eIF-2-gamma2|19759
42653|CT47.11|19760
42654|EPG|19761
42655|PRO9904|19761
42656|ALGV3072|19761
42657|C3orf46|19762
42658|TMEM211|19763
42659|bA9F11.1|19763
42660|MGC49416|19764
42661|MGC40368|19765
42662|FLJ90036|19766
42663|LINC00935|19767
42664|FLJ35841|19768
42665|IBRDC2|19770
42666|bA528A10.3|19770
42667|P53RFP|19770
42668|TOLLIP-AS1|19771
42669|MGC10084|19772
42670|HIST1H2BA|19774
42671|bA317E16.3|19774
42672|STBP|19774
42673|TSH2B|19774
42674|H2BFU|19774
42675|HCHOLA3|19779
42676|NARC-1|19779
42677|FH3|19779
42678|EGFL6L|19780
42679|POEM|19780
42680|TCTEX1D2|19781
42681|MGC33212|19781
42682|C16orf65|19782
42683|MGC50721|19782
42684|PRR24|19783
42685|C3orf43|19784
42686|FLJ41923|19784
42687|DKFZp313B0440|19784
42688|HIDE1|19785
42689|SDHAL1|19786
42690|SDHALP1|19786
42691|ZNF62|19787
42692|ZBTB28|19787
42693|BAZF|19787
42694|C16orf69|19788
42695|TMEM188|19788
42696|FLJ38101|19788
42697|NEP1-R1|19788
42698|ADAM5P|19789
42699|tMDCII|19789
42700|sytXIV|19790
42701|FLJ34198|19790
42702|FLJ40191|19792
42703|C12orf79|19793
42704|FLJ34917|19794
42705|COL29A1|19795
42706|FLJ35880|19795
42707|VWA4|19795
42708|WRBP1|19796
42709|CESC1|19797
42710|MGC42090|19798
42711|DKFZp434P0216|19801
42712|FLJ23816|19801
42713|NAP1L|19805
42714|NAP2|19805
42715|NAPSBP|19805
42716|UGPP|19806
42717|PTF1-p48|19807
42718|bHLHa29|19807
42719|p48|19807
42720|C17orf103|19808
42721|MGC33894|19808
42722|Gtlf3b|19808
42723|KM-HN-1|19809
42724|MGC33607|19809
42725|CT52|19809
42726|C11orf35|19810
42727|MGC35138|19810
42728|MGC27348|19811
42729|MGC40579|19812
42730|FLJ35827|19813
42731|ELP95|19813
42732|LINC00521|19814
42733|C14orf48|19814
42734|dJ47M23.1|19816
42735|SIAT7C|19818
42736|CLN7|19819
42737|MGC33302|19819
42738|TMEM151|19820
42739|MGC33486|19820
42740|FLJ38950|19821
42741|MGC35274|19822
42742|CXorf23|19823
42743|C15orf55|19824
42744|NUT|19824
42745|DKFZp434O192|19824
42746|FAM22H|19824
42747|MGC21981|19825
42748|MGC26856|19826
42749|FLJ14503|19827
42750|FLJ38736|19828
42751|LINC01552|19829
42752|C10orf115|19829
42753|MGC46732|19829
42754|bA215C7.4|19829
42755|LOC256880|19830
42756|OR51F1P|19831
42757|PPL7|19832
42758|PPNPB|19832
42759|ANKRD47|19833
42760|FLJ46061|19833
42761|C17orf66|19834
42762|FLJ32830|19834
42763|SUNC1|19835
42764|MGC33329|19835
42765|C5orf12|19836
42766|TPO1|19836
42767|PLAC2|19837
42768|FLJ90734|19837
42769|NCRNA00036|19837
42770|LINC00036|19837
42771|onco-lncRNA-16|19837
42772|TUBL|19837
42773|EPB41L4O|19838
42774|MGC20553|19838
42775|C1orf101|19839
42776|MGC33370|19839
42777|TMEM146|19840
42778|MGC39581|19840
42779|FLJ31579|19841
42780|PSME2P|19842
42781|MGC33414|19843
42782|Hobit|19843
42783|FLJ00267|19844
42784|GCET2|19845
42785|MGC40441|19845
42786|HGAL|19845
42787|DKFZp547C195|19846
42788|MGC17358|19847
42789|C1orf192|19848
42790|Flattop|19848
42791|Fltp|19848
42792|KILON|19849
42793|MGC46680|19849
42794|Ntra|19849
42795|IGLON4|19849
42796|GPXP3|19850
42797|NCRNA00038|19851
42798|FLJ90837|19852
42799|KIAA2023|19852
42800|bA545I5.2|19852
42801|FLJ90575|19853
42802|FLJ34960|19854
42803|RP11-450P7.3|19854
42804|UTS2D|19855
42805|U2B|19855
42806|SH3PX3|19857
42807|MGC32065|19857
42808|SH3PXD3C|19857
42809|MAP3K7IP3|19859
42810|LOC257407|19860
42811|MGC40405|19861
42812|FLJ38819|19863
42813|DKFZp313A2432|19864
42814|FLJ36525|19865
42815|RN49018|19865
42816|DKFZp686I0110|19865
42817|LY117|19866
42818|1C7|19866
42819|NKp30|19866
42820|CD337|19866
42821|C6orf21|19867
42822|G6f|19867
42823|NG32|19867
42824|FLJ13874|19868
42825|KIAA0417|19868
42826|TMEM23|19869
42827|MOB|19869
42828|MGC17342|19869
42829|SMS1|19869
42830|VGCNL1|19870
42831|bA430M15.1|19870
42832|CanIon|19870
42833|DFNB6|19872
42834|WAP11|19873
42835|WAP9|19874
42836|dJ688G8.2|19874
42837|MRGX1|19875
42838|MCPH5|19876
42839|Calmbp1|19876
42840|FLJ10517|19876
42841|FLJ10549|19876
42842|FAM44A|19877
42843|BOD1L|19877
42844|FLJ33215|19877
42845|KIAA1327|19877
42846|GPR60|19880
42847|T2R59|19881
42848|T2R52|19882
42849|TAS2R44|19883
42850|T2R31|19883
42851|T2R53|19883
42852|GPR59|19884
42853|ZG24P|19884
42854|T2R54|19885
42855|TAS2R47|19886
42856|T2R30|19886
42857|TAS2R48|19887
42858|TAS2R23|19887
42859|T2R19|19887
42860|T2R23|19887
42861|TAS2R49|19888
42862|T2R20|19888
42863|T2R56|19888
42864|T2R51|19889
42865|FIG1|19890
42866|FAM205A|19891
42867|C9orf144B|19891
42868|MGC40051|19892
42869|NSUN5C|19893
42870|WBSCR20C|19893
42871|MGC15057|19893
42872|FLJ11626|19893
42873|DKFZp434K058|19893
42874|NOL1R2|19893
42875|WBSCR20B|19893
42876|TUBB8P12|19896
42877|TCF6L3|19901
42878|TCF6L1|19902
42879|MTTF1|19902
42880|MAGI-3|19906
42881|EOS|19907
42882|ASC2|19908
42883|C4orf7|19909
42884|FDC-SP|19909
42885|MGC3794|19910
42886|dJ69E11.3|19910
42887|TIP41|19910
42888|TIPRL1|19910
42889|PCANAP1|19911
42890|IPCA-1|19911
42891|STAMP1|19911
42892|STMP|19911
42893|SLSN4|19912
42894|KIAA0673|19912
42895|POC10|19912
42896|MRDS1|19914
42897|Opo|19914
42898|ANTP3|19917
42899|bK250D10.4|19917
42900|dJ106I20.2|19918
42901|FAM12CP|19921
42902|HE3-GAMMA|19921
42903|NCRNA00094|19922
42904|LINC00094|19922
42905|FLJ35348|19922
42906|bA374P20.3|19922
42907|SERLOC|19922
42908|TAS2R12|19923
42909|T2R12|19923
42910|TAS2R15|19924
42911|T2R15|19924
42912|PS8|19924
42913|TAS2R22|19925
42914|T2R22|19925
42915|T2R33|19926
42916|T2R36|19927
42917|T2R37|19928
42918|VMD2L2|19931
42919|LOC266683|19932
42920|LOC266694|19934
42921|DKFZp686A1627|19935
42922|OPHN1P1|19937
42923|FABP5L11|19938
42924|PSMC6P|19943
42925|HSPA9BP|19944
42926|HSPA9P|19944
42927|GPIM|19945
42928|MAMDC3|19945
42929|MGC16973|19946
42930|PASD10|19947
42931|NXF|19947
42932|Le-PAS|19947
42933|bHLHe79|19947
42934|Rgr|19948
42935|DRLM|19953
42936|NCRNA00307|19955
42937|D21S2091E|19955
42938|AK2B|19956
42939|CABYRP|19957
42940|PSMD4P2|19958
42941|PIP5K1L1|19958
42942|PIP5K1A-PSMD4|19958
42943|PIP5K1P3|19958
42944|GPR110|19959
42945|hGPCR36|19959
42946|PGR19|19959
42947|FLJ90201|19961
42948|bA12M9.1|19966
42949|RNU12-1|19967
42950|G72|19968
42951|HLA-30|19970
42952|HLA-17|19971
42953|HLA-Z1|19973
42954|ATP5K2|19974
42955|ATP5L2|19974
42956|dJ222E13.5|19974
42957|C11orf31|19976
42958|SELH|19976
42959|MOV34L|19977
42960|PSMD7L|19977
42961|C14orf19|19979
42962|SSXP2|19980
42963|SSX6|19980
42964|psiSSX2|19980
42965|SSX8|19982
42966|SSX9|19983
42967|EIF1AP1|19984
42968|WAP12|19985
42969|C21orf71|19986
42970|PRED21|19986
42971|C21orf75|19987
42972|NCRNA00228|19987
42973|PRED43|19987
42974|IL28A|19988
42975|IL-28A|19988
42976|IL28B|19989
42977|IL-28B|19989
42978|IL28C|19989
42979|IL29|19990
42980|IL-29|19990
42981|AQPX1|19991
42982|FAM6B|19993
42983|DIS3L2P|19993
42984|DAOAAS|19994
42985|DAOA-AS|19994
42986|G30|19994
42987|OR4D12P|19995
42988|OR7E150P|20006
42989|RAR2|20007
42990|RLGP|20007
42991|WDR51B|20008
42992|TUWD12|20008
42993|FLJ14923|20008
42994|Em:AC069546.1|20010
42995|MAPK6PS6|20011
42996|C10orf125|20012
42997|FLJ26016|20012
42998|FucU|20012
42999|FucM|20012
43000|C10orf39|20013
43001|C10orf14|20013
43002|FLJ37857|20013
43003|NECC2|20013
43004|KIAA4091|20013
43005|bA140A10.5|20013
43006|PKE|20014
43007|MGC23665|20014
43008|YANK3|20014
43009|MGC10120|20016
43010|FLJ30135|20016
43011|BLOS2|20016
43012|BORCS2|20016
43013|FAM22E|20019
43014|C10orf40|20021
43015|AC023904.2|20021
43016|C10orf48|20025
43017|IRXL1|20025
43018|MGC39616|20025
43019|MGC45541|20026
43020|bA492M23.1|20026
43021|WDR11-AS1|20027
43022|CSNK2A1P|20032
43023|OR52Z1|20033
43024|OR51A12|20034
43025|D11S813E|20038
43026|ASM|20038
43027|ASM1|20038
43028|NCRNA00008|20038
43029|LINC00008|20038
43030|MIR675HG|20038
43031|C11orf85|20039
43032|NCRNA00084|20041
43033|TncRNA|20041
43034|MENepsilon/beta|20041
43035|LINC00084|20041
43036|VINC|20041
43037|TP53LC15|20041
43038|DLNB11|20044
43039|B9L|20044
43040|Bcl9-2|20044
43041|DLNB13|20045
43042|FOXN5|20045
43043|LOC283152|20046
43044|OR8D3|20047
43045|OST004|20047
43046|OR8B4P|20049
43047|PRR10|20050
43048|NCRNA00288|20050
43049|FLJ40224|20050
43050|C11orf44|20051
43051|FLJ39058|20051
43052|LOC283177|20052
43053|AP004608.1|20052
43054|C11orf64|20055
43055|NCRNA00301|20055
43056|MGC39681|20055
43057|C-P4Halpha(III)|20056
43058|FLJ32029|20057
43059|BM32A|20057
43060|FLJ33790|20058
43061|KCASH2|20060
43062|FNTAL1|20061
43063|EFCAB4A|20062
43064|MGC45840|20062
43065|FLJ38216|20063
43066|CCDC88|20064
43067|FLJ37970|20064
43068|BRLZ|20064
43069|HkRP3|20064
43070|FLJ00354|20064
43071|GIPIE|20064
43072|MGC29649|20066
43073|MGC34821|20067
43074|NET46|20067
43075|C11orf77|20069
43076|FLJ32675|20069
43077|NCRNA00294|20071
43078|FLJ37794|20073
43079|IGFN2|20073
43080|OR10A4P|20074
43081|UNQ564|20075
43082|C11orf36|20076
43083|FLJ36102|20076
43084|HSD-40|20076
43085|C12orf64|20077
43086|FLJ90579|20077
43087|MATL2963|20078
43088|M160|20079
43089|CD163B|20079
43090|SCARI2|20079
43091|WC1|20079
43092|HSPD1-10P|20080
43093|RP11-983P16.4|20082
43094|Zfp740|20083
43095|RPL13L|20084
43096|RPL13-2|20084
43097|LOC283352|20086
43098|RP11-669N7.2|20086
43099|B4GalNac-T3|20088
43100|FLJ16224|20088
43101|FLJ40362|20088
43102|FLJ34236|20090
43103|PP6-ARS-C|20090
43104|ZIP5|20091
43105|DKFZp686N0877|20092
43106|GPR133|20093
43107|DKFZp434B1272|20093
43108|PGR25|20093
43109|C12orf80|20097
43110|C12orf61|20100
43111|FLJ25590|20100
43112|FLJ32949|20101
43113|SPATA34|20101
43114|UNQ9341|20102
43115|HEEE9341|20102
43116|CD370|20102
43117|DNGR-1|20102
43118|C12orf36|20103
43119|FLJ33810|20103
43120|LOC283435|20106
43121|FLJ37587|20108
43122|C12orf51|20109
43123|FLJ34154|20109
43124|KIAA0614|20109
43125|FLJ25965|20110
43126|FLJ37000|20112
43127|15E1.2|20112
43128|C12orf27|20113
43129|NCRNA00262|20113
43130|FLJ38690|20113
43131|HASTER|20113
43132|FLJ40126|20114
43133|FLJ35746|20115
43134|GLT8D3|20116
43135|FLJ43151|20116
43136|MGC57341|20117
43137|CT151|20117
43138|C13orf29|20124
43139|NCRNA00346|20124
43140|LINC00346|20124
43141|C13orf8|20125
43142|ZNF828|20125
43143|CHAMP|20125
43144|SUGT1L1|20127
43145|FLJ39203|20128
43146|NCRNA00282|20131
43147|LINC00282|20131
43148|FLJ37307|20131
43149|DKFZp686A1775|20133
43150|FLJ42613|20133
43151|C14orf182|20135
43152|DKFZp762F0713|20137
43153|TM7SF1L2|20137
43154|UBE2L7P|20138
43155|UBE2L7|20138
43156|UBEL1|20138
43157|L-UBC|20138
43158|UBCH7N3|20138
43159|FLJ36749|20140
43160|C14orf59|20142
43161|FAM15B|20143
43162|FLJ25976|20144
43163|LOC283585|20145
43164|LINC01146|20146
43165|C14orf86|20147
43166|C14orf62|20148
43167|FLJ40557|20148
43168|NCRNA00063|20148
43169|LINC00063|20148
43170|TP53LC16|20148
43171|C14orf177|20149
43172|FLJ25773|20149
43173|C14orf68|20150
43174|HDCMP|20150
43175|C14orf70|20151
43176|OR4K3P|20153
43177|C14orf20|20155
43178|STK22E|20155
43179|C14orf24|20157
43180|KIAA0284|20158
43181|FAM68C|20158
43182|Cep170R|20158
43183|C14orf80|20159
43184|C15orf21|20160
43185|FLJ39426|20160
43186|D-PCa-2|20160
43187|JSX|20161
43188|OCA6|20161
43189|NCKX5|20161
43190|FLJ25756|20162
43191|IGDCC5|20162
43192|TMEM84|20165
43193|NCRNA00277|20165
43194|LINC00277|20165
43195|FLJ33768|20165
43196|C15orf60|20167
43197|LOC283677|20167
43198|FLJ27520|20167
43199|FLJ36860|20167
43200|FLJ44083|20167
43201|CT147|20167
43202|CT105|20169
43203|FLJ36144|20169
43204|C15orf37|20170
43205|FLJ33788|20170
43206|SYNGR2P|20175
43207|FAM154B|20179
43208|DKFZp666G057|20179
43209|FLJ38426|20182
43210|TCEB1P2|20184
43211|cPLA2delta|20185
43212|D15F37S4|20186
43213|LOC283755|20186
43214|DKFZp434K052|20189
43215|FAM169B|20190
43216|FLJ39743|20190
43217|KIAA0888L|20190
43218|GOLGA9P|20191
43219|GOLGA8I|20191
43220|FLJ35785|20191
43221|Fbl22|20192
43222|FLJ39626|20192
43223|NOMO|20193
43224|PM5|20193
43225|CCDC79|20194
43226|FLJ35894|20194
43227|CES8|20195
43228|FLJ37464|20195
43229|EXOC3L|20196
43230|FLJ35539|20196
43231|FLJ35587|20196
43232|LINC01373|20197
43233|TCONS_00024290|20197
43234|LincRNA-ENST00000515084|20197
43235|C16orf81|20199
43236|NCRNA00304|20199
43237|FLJ36701|20199
43238|Lnc-LALC|20200
43239|PPL8|20201
43240|C16orf79|20202
43241|MGC21830|20202
43242|LINC00514|20204
43243|G029442|20204
43244|FLJ39639|20205
43245|FLJ35681|20208
43246|SAIL|20208
43247|CCDC95|20209
43248|FLJ90652|20209
43249|HTA|20210
43250|FJ222407|20210
43251|NCRNA00095|20215
43252|MGC125469|20215
43253|MGC125470|20215
43254|MGC125472|20215
43255|MGC46336|20216
43256|C16orf91|20218
43257|gs103|20218
43258|CCSMST1|20218
43259|URLC5|20218
43260|MRCL3|20222
43261|MGC34761|20222
43262|CXYorf10|20223
43263|NCRNA00107|20223
43264|PPP2R3B-AS1|20223
43265|OTTHUMT00000055574|20223
43266|C17orf54|20224
43267|FLJ40319|20224
43268|C17orf28|20226
43269|HID-1|20226
43270|SEN54|20227
43271|SEN54L|20227
43272|FAM100B|20228
43273|MGC29814|20228
43274|C17orf52|20229
43275|FLJ00130|20231
43276|FLJ23754|20231
43277|HEXDC|20232
43278|FLJ23825|20232
43279|C17orf60|20235
43280|Allergin-1|20235
43281|MCA-32|20235
43282|LINC02581|20236
43283|C17orf44|20237
43284|NCRNA00324|20237
43285|FLJ34790|20237
43286|MGC104931|20237
43287|TP53LC03|20237
43288|FLJ34690|20238
43289|FLJ36674|20239
43290|CCDC144B|20240
43291|FLJ36492|20240
43292|KIAA1267|20241
43293|DKFZP727C091|20241
43294|MSL1v1|20241
43295|CENP-36|20241
43296|PERMIT|20242
43297|C17orf105|20243
43298|MGC34829|20244
43299|C17orf104|20245
43300|FLJ35848|20245
43301|FLJ35808|20246
43302|NPHP9|20249
43303|Gwt1|20250
43304|FLJ37433|20250
43305|PIG-W|20250
43306|FLJ39647|20251
43307|LOC284100|20252
43308|Miner2|20253
43309|MiNT|20253
43310|GSDM|20254
43311|GSDM1|20254
43312|FLJ39120|20254
43313|NACT|20255
43314|INDY|20255
43315|mINDY|20255
43316|FLJ36878|20257
43317|CBAP|20257
43318|PTRF|20259
43319|cavin-1|20259
43320|CGL4|20259
43321|FAM27L|20260
43322|MGC35151|20260
43323|FLJ35220|20262
43324|FLJ37451|20263
43325|GDE4|20263
43326|POLRMTL|20264
43327|C17orf89|20265
43328|C17orf55|20266
43329|FLJ39421|20266
43330|FLJ38792|20267
43331|LAMA|20273
43332|CYP4F-se8[6:7:8]|20276
43333|C18orf5|20278
43334|C18orf26|20279
43335|FLJ39106|20279
43336|FAM44C|20280
43337|BOD1P|20280
43338|MGC33608|20280
43339|CD33L3|20282
43340|HsT1361|20282
43341|ZADH2|20283
43342|MGC45594|20283
43343|PTGR-3|20283
43344|C18orf62|20284
43345|ASRPS|20285
43346|C18orf53|20287
43347|ACC-6|20287
43348|ACC6|20287
43349|FLJ35258|20289
43350|S5D-SRCRB|20289
43351|FLJ31100|20290
43352|ZNF762|20291
43353|FLJ38288|20292
43354|FLJ33779|20293
43355|ZNF915|20293
43356|ZNF780|20294
43357|C19orf54|20295
43358|FLJ41131|20295
43359|MGC70924|20296
43360|FLJ90805|20297
43361|Dcip1|20298
43362|UNQ473|20298
43363|VCC1|20298
43364|FLJ32567|20299
43365|FLJ30469|20300
43366|LRRC68|20302
43367|FLJ33600|20303
43368|FLJ40321|20304
43369|MASTR|20305
43370|FLJ36070|20305
43371|IZUMO|20306
43372|MGC34799|20306
43373|OBF|20306
43374|C19orf63|20307
43375|INM02|20307
43376|HSS1|20307
43377|HSM1|20307
43378|LINC01869|20308
43379|MGC45922|20308
43380|KLK-L3|20309
43381|SIGLECP3|20310
43382|C19orf75|20311
43383|SIGLEC23P|20311
43384|SIGLECP7|20311
43385|FLJ40235|20311
43386|FLJ33710|20312
43387|LOC284371|20313
43388|MGC33407|20314
43389|OR2Z2|20315
43390|C19orf82|20316
43391|ZNF440L|20317
43392|FLJ14959|20318
43393|LOC284395|20320
43394|SCGBL|20321
43395|SCGB4A2|20321
43396|C19orf14|20322
43397|MCPH2|20322
43398|DKFZP434J046|20322
43399|FLJ33298|20322
43400|ZNF545|20323
43401|MGC45380|20323
43402|KIAA1948|20323
43403|UNQ3033|20325
43404|TMEM224|20326
43405|TTN2|20326
43406|DRAM3|20326
43407|C19orf16|20327
43408|FAM71E2|20327
43409|DKFZp434G1729|20327
43410|C19orf77|20328
43411|HSPC323|20328
43412|C19orf30|20329
43413|NCRNA00306|20329
43414|LINC00306|20329
43415|PGSF1|20329
43416|PGSF1a|20329
43417|PGSF1b|20329
43418|Huh7|20329
43419|uc002mbe.2|20329
43420|FLJ40442|20330
43421|MGC34725|20330
43422|APC4|20330
43423|MGC26694|20334
43424|MGC39821|20335
43425|FLJ36504|20336
43426|C19orf19|20337
43427|FLJ40059|20337
43428|LOC284454|20338
43429|Smyca|20338
43430|HKR1|20339
43431|FAM19A3|20340
43432|TAFA-3|20340
43433|NCRNA00166|20341
43434|C1orf230|20341
43435|FLJ36032|20341
43436|FLJ37964|20342
43437|DKFZp434E1410|20343
43438|RP11-56N19.2|20343
43439|OR2L14|20345
43440|SLC9A11|20346
43441|MGC43026|20346
43442|OR5AT1|20347
43443|FLJ27485|20349
43444|LOC284561|20351
43445|NBPF16|20352
43446|MGC8902|20352
43447|C1orf157|20354
43448|NCRNA00303|20354
43449|FLJ40343|20354
43450|LOC284577|20356
43451|FAM102B|20360
43452|DKFZp779B126|20360
43453|SYM-3B|20360
43454|Mg29|20361
43455|FLJ39035|20362
43456|FLJ44753|20362
43457|ANKRD34|20363
43458|C1orf104|20364
43459|FLJ35976|20364
43460|DKFZP564C196|20368
43461|FLJ40906|20369
43462|RSPONDIN|20369
43463|FLJ16103|20370
43464|FLJ33655|20370
43465|C1orf204|20374
43466|FLJ39187|20374
43467|VSIG8-OT1|20374
43468|C1orf111|20375
43469|TEKT2BP2|20375
43470|Zfp326|20377
43471|ZAN75|20377
43472|FLJ20403|20377
43473|ZIRD|20377
43474|KIAA1107|20378
43475|APache|20378
43476|FAM80A|20379
43477|MGC47816|20379
43478|RP11-157D18.1|20379
43479|NAAGS-II|20379
43480|DKFZp781A10161|20380
43481|PRR17|20382
43482|NCRNA00176|20382
43483|LINC00176|20382
43484|DKFZp434G015|20382
43485|FLJ27267|20382
43486|C20orf197|20385
43487|FLJ33860|20385
43488|PTPN1L|20387
43489|PTPNS1L3|20387
43490|dJ776F14.2|20387
43491|FTLL1|20388
43492|dJ681N20.2|20388
43493|C20orf91|20389
43494|bB329D4.1|20389
43495|C20orf91A|20389
43496|RP3-410C9.1|20390
43497|C20orf80|20391
43498|FRG1B|20391
43499|bA348I14.2|20391
43500|FLJ33706|20392
43501|KAP13.4|20395
43502|C21orf130|20396
43503|NCRNA00323|20396
43504|PRED42|20396
43505|FLJ37173|20396
43506|C21orf125|20397
43507|NCRNA00319|20397
43508|PRED49|20397
43509|FLJ38036|20397
43510|lnc-RTN4R-1|20399
43511|LOC284865|20399
43512|LOC284889|20400
43513|MIF-AS|20400
43514|TTC28AS|20402
43515|TTC28-AS|20402
43516|KIAA1648|20402
43517|TAP3|20403
43518|dJ130H16.5|20403
43519|Lnc-EPIC1|20404
43520|MGC70863|20405
43521|FLJ35993|20406
43522|SLNK|20406
43523|FLJ39660|20409
43524|FLJ90504|20410
43525|PANCAT|20411
43526|LOC284998|20411
43527|RMEL1|20412
43528|FAM150B|20414
43529|AUGA|20414
43530|FLJ39502|20415
43531|CAMDI|20415
43532|C2orf61|20419
43533|FLJ40172|20419
43534|LOC285074|20421
43535|C2orf85|20423
43536|CXXC11|20423
43537|FLJ33590|20423
43538|Z3CXXC5|20423
43539|LOC285095|20424
43540|CCDC74B-AS1|20425
43541|MED15P2|20425
43542|AHCTF1P|20426
43543|ELYS-like|20426
43544|FLJ40417|20427
43545|CSP-gamma|20427
43546|C2orf58|20430
43547|MGC34824|20430
43548|FAM126B|20431
43549|MGC39518|20431
43550|C2orf21|20432
43551|FLJ33496|20432
43552|KIAA1843|20432
43553|UNC-80|20432
43554|FLJ46536|20435
43555|ZFYVE31|20435
43556|PLGP2|20437
43557|PLGLA1|20437
43558|RGP4|20438
43559|DKFZp686P0288|20438
43560|VHP|20439
43561|NCRNA00295|20440
43562|LSAMP-AS3|20440
43563|LINC00902|20440
43564|LOC285194|20440
43565|FLJ35613|20441
43566|NHE9|20441
43567|C3orf64|20442
43568|AER61|20442
43569|FLJ33770|20442
43570|FLJ35246|20444
43571|FBXO35|20446
43572|Fbw12|20446
43573|MGC26717|20447
43574|FLJ36665|20450
43575|FLJ90764|20451
43576|FLJ45246|20452
43577|MGC23920|20453
43578|UNC93B3P|20455
43579|C3orf56|20457
43580|FLJ40141|20457
43581|FLJ25972|20458
43582|CMF608|20458
43583|PABPL1|20459
43584|D3S3192|20459
43585|FLJ31139|20460
43586|AC3-33|20460
43587|UBQLN4P|20462
43588|C3orf12|20462
43589|DKFZp686C0433|20463
43590|SLC9A10|20464
43591|NHE|20464
43592|C3orf23|20465
43593|DKFZp313N0621|20465
43594|TOAG-1|20465
43595|FLJ36870|20467
43596|FLJ39534|20468
43597|FGE|20470
43598|UNQ3037|20470
43599|MGC29784|20471
43600|FLJ33674|20472
43601|ZCSL2|20476
43602|DESR1|20476
43603|DELGIP1|20476
43604|MGC20197|20476
43605|KTI11|20476
43606|DELGIP|20476
43607|DPH3A|20476
43608|FAM79B|20478
43609|FLJ41238|20478
43610|FLJ43694|20478
43611|WDR21B|20486
43612|CYP4AH1|20487
43613|RPL34-AS1|20489
43614|FLJ37673|20489
43615|RP11-462C24.1|20489
43616|PCAT10|20490
43617|LINC02495|20492
43618|C4orf25|20493
43619|FLJ33718|20493
43620|FLJ39137|20493
43621|Dok-7|20493
43622|FLJ35424|20494
43623|LOC285498|20495
43624|FLJ38841|20495
43625|FAM198B-AS1|20498
43626|FAM13A1OS|20499
43627|FAM13AOS|20499
43628|NCRNA00039|20499
43629|GRIN3|20500
43630|FLJ42625|20500
43631|FLJ38991|20501
43632|OXA1L2|20501
43633|FLJ39576|20502
43634|FinGER9|20502
43635|KIAA0826|20503
43636|DKFZp686E205|20503
43637|AF4p12|20503
43638|MOR2|20503
43639|FLJ34190|20504
43640|C4orf53|20508
43641|C4orf37|20509
43642|MGC46496|20509
43643|FOPV|20510
43644|LOC285556|20510
43645|KIAA1295|20513
43646|FLJ20831|20513
43647|NY-REN-7|20515
43648|ARL10A|20516
43649|C5orf36|20517
43650|DKFZp686F0372|20517
43651|MGC34713|20517
43652|PGR11|20518
43653|FLJ33977|20519
43654|C5orf16|20520
43655|FLJ90583|20520
43656|MGC48637|20521
43657|C5orf51|20525
43658|LOC285636|20525
43659|PAT3|20526
43660|TRAMD2|20526
43661|tramdorin2|20526
43662|OR2V3|20529
43663|OST713|20529
43664|FLJ37543|20530
43665|SFRS12IP1|20532
43666|FLJ36754|20532
43667|P18SRP|20532
43668|FLJ37444|20533
43669|LOC285696|20536
43670|FLJ90406|20538
43671|DRAGON|20538
43672|LOC285706|20539
43673|BC008363|20540
43674|NCRNA00326|20541
43675|CCRL1P|20543
43676|CCRL1P1|20543
43677|dJ509I19.4|20543
43678|NR027113|20544
43679|lncIHS|20544
43680|C6orf182|20546
43681|bA487F23.2|20546
43682|MGC21731|20546
43683|bA425D10.6|20547
43684|MGC41939|20547
43685|dJ919F19.1|20547
43686|RSPH12|20547
43687|LINC01268|20548
43688|LOC285758|20548
43689|ROCKI|20548
43690|FLJ34503|20549
43691|MGC46341|20550
43692|dJ94G16.1|20550
43693|TCONS_00011202|20552
43694|LY86AS|20553
43695|LY86-AS|20553
43696|FLJ33708|20553
43697|CTAG3|20554
43698|bA69L16.7|20554
43699|CT95|20554
43700|Em:AC019205.3|20555
43701|MGC35308|20557
43702|SMT3H2P|20558
43703|SUMO2P|20558
